,unit,date,block,level,diversity,transect,quadrat,treat,taxa,replicate,area.cm,weight.0.00g
1372,C 2 C 2 MOFI,7/6/2016,C,2,2,C,2,control,MOFI,1,6.368,0.04
1373,C 2 C 2 MOFI,7/6/2016,C,2,2,C,2,control,MOFI,1,6.368,0.05
1374,C 2 C 2 MOFI,7/6/2016,C,2,2,C,2,control,MOFI,1,6.368,0.06
1375,C 2 C 2 MOFI,7/6/2016,C,2,2,C,2,control,MOFI,3,7.233,0.09
1376,C 2 C 2 MOFI,7/6/2016,C,2,2,C,2,control,MOFI,3,7.233,0.03
1377,C 2 C 2 MOFI,7/6/2016,C,2,2,C,2,control,MOFI,3,7.233,0.04
1378,C 2 C 2 MOFI,7/6/2016,C,2,2,C,2,control,MOFI,3,7.233,0.05
1379,C 2 C 2 MOFI,7/6/2016,C,2,2,C,2,control,MOFI,3,7.233,0.06
1380,C 2 C 2 SONU,7/6/2016,C,2,2,C,2,control,SONU,1,9.903,0.07
1381,C 2 C 2 SONU,7/6/2016,C,2,2,C,2,control,SONU,1,9.903,0.06
1382,C 2 C 2 SONU,7/6/2016,C,2,2,C,2,control,SONU,1,9.903,0.06
1383,C 2 C 2 SONU,7/6/2016,C,2,2,C,2,control,SONU,1,9.903,0.11
1384,C 2 C 2 SONU,7/6/2016,C,2,2,C,2,control,SONU,1,9.903,0.09
1385,C 2 C 2 SONU,7/6/2016,C,2,2,C,2,control,SONU,2,11.07,0.07
1386,C 2 C 2 SONU,7/6/2016,C,2,2,C,2,control,SONU,2,11.07,0.06
1387,C 2 C 2 SONU,7/6/2016,C,2,2,C,2,control,SONU,2,11.07,0.06
1388,C 2 C 2 SONU,7/6/2016,C,2,2,C,2,control,SONU,2,11.07,0.11
1389,C 2 C 2 SONU,7/6/2016,C,2,2,C,2,control,SONU,2,11.07,0.09
1390,C 2 C 2 SONU,7/6/2016,C,2,2,C,2,control,SONU,3,12.111,0.07
1391,C 2 C 2 SONU,7/6/2016,C,2,2,C,2,control,SONU,3,12.111,0.06
1392,C 2 C 2 SONU,7/6/2016,C,2,2,C,2,control,SONU,3,12.111,0.06
1393,C 2 C 2 SONU,7/6/2016,C,2,2,C,2,control,SONU,3,12.111,0.11
1394,C 2 C 2 SONU,7/6/2016,C,2,2,C,2,control,SONU,3,12.111,0.09
1395,C 2 C 2 SONU,7/6/2016,C,2,2,C,2,control,SONU,5,16.092,0.07
1396,C 2 C 2 SONU,7/6/2016,C,2,2,C,2,control,SONU,5,16.092,0.06
1397,C 2 C 2 SONU,7/6/2016,C,2,2,C,2,control,SONU,5,16.092,0.06
1398,C 2 C 2 SONU,7/6/2016,C,2,2,C,2,control,SONU,5,16.092,0.11
1399,C 2 C 2 SONU,7/6/2016,C,2,2,C,2,control,SONU,5,16.092,0.09
1400,C 2 C 2 SONU,7/6/2016,C,2,2,C,2,control,SONU,4,14.126,0.07
1401,C 2 C 2 SONU,7/6/2016,C,2,2,C,2,control,SONU,4,14.126,0.06
1402,C 2 C 2 SONU,7/6/2016,C,2,2,C,2,control,SONU,4,14.126,0.06
1403,C 2 C 2 SONU,7/6/2016,C,2,2,C,2,control,SONU,4,14.126,0.11
1404,C 2 C 2 SONU,7/6/2016,C,2,2,C,2,control,SONU,4,14.126,0.09
1405,C 2 D 1 ANGE,7/4/2016,C,2,2,D,1,bn,ANGE,1,13.534,0.12
1406,C 2 D 1 ANGE,7/4/2016,C,2,2,D,1,bn,ANGE,1,13.534,0.1
1407,C 2 D 1 ANGE,7/4/2016,C,2,2,D,1,bn,ANGE,1,13.534,0.06
1408,C 2 D 1 ANGE,7/4/2016,C,2,2,D,1,bn,ANGE,1,13.534,0.07
1409,C 2 D 1 ANGE,7/4/2016,C,2,2,D,1,bn,ANGE,1,13.534,0.09
1410,C 2 D 1 ANGE,7/4/2016,C,2,2,D,1,bn,ANGE,1,13.534,0.06
1411,C 2 D 1 ANGE,7/4/2016,C,2,2,D,1,bn,ANGE,2,19.614,0.12
1412,C 2 D 1 ANGE,7/4/2016,C,2,2,D,1,bn,ANGE,2,19.614,0.1
1413,C 2 D 1 ANGE,7/4/2016,C,2,2,D,1,bn,ANGE,2,19.614,0.06
1414,C 2 D 1 ANGE,7/4/2016,C,2,2,D,1,bn,ANGE,2,19.614,0.07
1415,C 2 D 1 ANGE,7/4/2016,C,2,2,D,1,bn,ANGE,2,19.614,0.09
1416,C 2 D 1 ANGE,7/4/2016,C,2,2,D,1,bn,ANGE,2,19.614,0.06
1417,C 2 D 1 ANGE,7/4/2016,C,2,2,D,1,bn,ANGE,3,16.578,0.12
1418,C 2 D 1 ANGE,7/4/2016,C,2,2,D,1,bn,ANGE,3,16.578,0.1
1419,C 2 D 1 ANGE,7/4/2016,C,2,2,D,1,bn,ANGE,3,16.578,0.06
1420,C 2 D 1 ANGE,7/4/2016,C,2,2,D,1,bn,ANGE,3,16.578,0.07
1421,C 2 D 1 ANGE,7/4/2016,C,2,2,D,1,bn,ANGE,3,16.578,0.09
1422,C 2 D 1 ANGE,7/4/2016,C,2,2,D,1,bn,ANGE,3,16.578,0.06
1423,C 2 D 1 ANGE,7/4/2016,C,2,2,D,1,bn,ANGE,4,11.59,0.12
1424,C 2 D 1 ANGE,7/4/2016,C,2,2,D,1,bn,ANGE,4,11.59,0.1
1425,C 2 D 1 ANGE,7/4/2016,C,2,2,D,1,bn,ANGE,4,11.59,0.06
1426,C 2 D 1 ANGE,7/4/2016,C,2,2,D,1,bn,ANGE,4,11.59,0.07
1427,C 2 D 1 ANGE,7/4/2016,C,2,2,D,1,bn,ANGE,4,11.59,0.09
1428,C 2 D 1 ANGE,7/4/2016,C,2,2,D,1,bn,ANGE,4,11.59,0.06
1429,C 2 D 1 ANGE,7/4/2016,C,2,2,D,1,bn,ANGE,6,17.536,0.12
1430,C 2 D 1 ANGE,7/4/2016,C,2,2,D,1,bn,ANGE,6,17.536,0.1
1431,C 2 D 1 ANGE,7/4/2016,C,2,2,D,1,bn,ANGE,6,17.536,0.06
1432,C 2 D 1 ANGE,7/4/2016,C,2,2,D,1,bn,ANGE,6,17.536,0.07
1433,C 2 D 1 ANGE,7/4/2016,C,2,2,D,1,bn,ANGE,6,17.536,0.09
1434,C 2 D 1 ANGE,7/4/2016,C,2,2,D,1,bn,ANGE,6,17.536,0.06
1435,C 2 D 1 ANGE,7/4/2016,C,2,2,D,1,bn,ANGE,5,10.629,0.12
1436,C 2 D 1 ANGE,7/4/2016,C,2,2,D,1,bn,ANGE,5,10.629,0.1
1437,C 2 D 1 ANGE,7/4/2016,C,2,2,D,1,bn,ANGE,5,10.629,0.06
1438,C 2 D 1 ANGE,7/4/2016,C,2,2,D,1,bn,ANGE,5,10.629,0.07
1439,C 2 D 1 ANGE,7/4/2016,C,2,2,D,1,bn,ANGE,5,10.629,0.09
1440,C 2 D 1 ANGE,7/4/2016,C,2,2,D,1,bn,ANGE,5,10.629,0.06
1441,C 2 D 1 MOFI,7/4/2016,C,2,2,D,1,bn,MOFI,5,5.353,0.03
1442,C 2 D 1 MOFI,7/4/2016,C,2,2,D,1,bn,MOFI,5,5.353,0.06
1443,C 2 D 1 MOFI,7/4/2016,C,2,2,D,1,bn,MOFI,5,5.353,0.05
1444,C 2 D 1 MOFI,7/4/2016,C,2,2,D,1,bn,MOFI,5,5.353,0.06
1445,C 2 D 1 MOFI,7/4/2016,C,2,2,D,1,bn,MOFI,5,5.353,0.07
1446,C 2 D 1 MOFI,7/4/2016,C,2,2,D,1,bn,MOFI,4,9.304,0.03
1447,C 2 D 1 MOFI,7/4/2016,C,2,2,D,1,bn,MOFI,4,9.304,0.06
1448,C 2 D 1 MOFI,7/4/2016,C,2,2,D,1,bn,MOFI,4,9.304,0.05
1449,C 2 D 1 MOFI,7/4/2016,C,2,2,D,1,bn,MOFI,4,9.304,0.06
1450,C 2 D 1 MOFI,7/4/2016,C,2,2,D,1,bn,MOFI,4,9.304,0.07
1451,C 2 D 1 MOFI,7/4/2016,C,2,2,D,1,bn,MOFI,3,8.824,0.03
1452,C 2 D 1 MOFI,7/4/2016,C,2,2,D,1,bn,MOFI,3,8.824,0.06
1453,C 2 D 1 MOFI,7/4/2016,C,2,2,D,1,bn,MOFI,3,8.824,0.05
1454,C 2 D 1 MOFI,7/4/2016,C,2,2,D,1,bn,MOFI,3,8.824,0.06
1455,C 2 D 1 MOFI,7/4/2016,C,2,2,D,1,bn,MOFI,3,8.824,0.07
1456,C 2 D 1 MOFI,7/4/2016,C,2,2,D,1,bn,MOFI,2,12.036,0.03
1457,C 2 D 1 MOFI,7/4/2016,C,2,2,D,1,bn,MOFI,2,12.036,0.06
1458,C 2 D 1 MOFI,7/4/2016,C,2,2,D,1,bn,MOFI,2,12.036,0.05
1459,C 2 D 1 MOFI,7/4/2016,C,2,2,D,1,bn,MOFI,2,12.036,0.06
1460,C 2 D 1 MOFI,7/4/2016,C,2,2,D,1,bn,MOFI,2,12.036,0.07
1461,C 2 D 1 MOFI,7/4/2016,C,2,2,D,1,bn,MOFI,1,12.649,0.03
1462,C 2 D 1 MOFI,7/4/2016,C,2,2,D,1,bn,MOFI,1,12.649,0.06
1463,C 2 D 1 MOFI,7/4/2016,C,2,2,D,1,bn,MOFI,1,12.649,0.05
1464,C 2 D 1 MOFI,7/4/2016,C,2,2,D,1,bn,MOFI,1,12.649,0.06
1465,C 2 D 1 MOFI,7/4/2016,C,2,2,D,1,bn,MOFI,1,12.649,0.07
1466,C 2 D 1 SOGI,7/4/2016,C,2,2,D,1,bn,SOGI,4,5.173,0.03
1467,C 2 D 1 SOGI,7/4/2016,C,2,2,D,1,bn,SOGI,4,5.173,0.02
1468,C 2 D 1 SOGI,7/4/2016,C,2,2,D,1,bn,SOGI,4,5.173,0.06
1469,C 2 D 1 SOGI,7/4/2016,C,2,2,D,1,bn,SOGI,4,5.173,0.03
1470,C 2 D 1 SOGI,7/4/2016,C,2,2,D,1,bn,SOGI,4,5.173,0.04
1471,C 2 D 1 SOGI,7/4/2016,C,2,2,D,1,bn,SOGI,1,6.001,0.03
1472,C 2 D 1 SOGI,7/4/2016,C,2,2,D,1,bn,SOGI,1,6.001,0.02
1473,C 2 D 1 SOGI,7/4/2016,C,2,2,D,1,bn,SOGI,1,6.001,0.06
1474,C 2 D 1 SOGI,7/4/2016,C,2,2,D,1,bn,SOGI,1,6.001,0.03
1475,C 2 D 1 SOGI,7/4/2016,C,2,2,D,1,bn,SOGI,1,6.001,0.04
1476,C 2 D 1 SOGI,7/4/2016,C,2,2,D,1,bn,SOGI,2,6.431,0.03
1477,C 2 D 1 SOGI,7/4/2016,C,2,2,D,1,bn,SOGI,2,6.431,0.02
1478,C 2 D 1 SOGI,7/4/2016,C,2,2,D,1,bn,SOGI,2,6.431,0.06
1479,C 2 D 1 SOGI,7/4/2016,C,2,2,D,1,bn,SOGI,2,6.431,0.03
1480,C 2 D 1 SOGI,7/4/2016,C,2,2,D,1,bn,SOGI,2,6.431,0.04
1481,C 2 D 1 SOGI,7/4/2016,C,2,2,D,1,bn,SOGI,3,5.788,0.03
1482,C 2 D 1 SOGI,7/4/2016,C,2,2,D,1,bn,SOGI,3,5.788,0.02
1483,C 2 D 1 SOGI,7/4/2016,C,2,2,D,1,bn,SOGI,3,5.788,0.06
1484,C 2 D 1 SOGI,7/4/2016,C,2,2,D,1,bn,SOGI,3,5.788,0.03
1485,C 2 D 1 SOGI,7/4/2016,C,2,2,D,1,bn,SOGI,3,5.788,0.04
1486,C 2 D 1 SOGI,7/4/2016,C,2,2,D,1,bn,SOGI,5,5.064,0.03
1487,C 2 D 1 SOGI,7/4/2016,C,2,2,D,1,bn,SOGI,5,5.064,0.02
1488,C 2 D 1 SOGI,7/4/2016,C,2,2,D,1,bn,SOGI,5,5.064,0.06
1489,C 2 D 1 SOGI,7/4/2016,C,2,2,D,1,bn,SOGI,5,5.064,0.03
1490,C 2 D 1 SOGI,7/4/2016,C,2,2,D,1,bn,SOGI,5,5.064,0.04
1491,C 2 D 1 SOGI,7/4/2016,C,2,2,D,1,bn,SOGI,6,3.317,0.03
1492,C 2 D 1 SOGI,7/4/2016,C,2,2,D,1,bn,SOGI,6,3.317,0.02
1493,C 2 D 1 SOGI,7/4/2016,C,2,2,D,1,bn,SOGI,6,3.317,0.06
1494,C 2 D 1 SOGI,7/4/2016,C,2,2,D,1,bn,SOGI,6,3.317,0.03
1495,C 2 D 1 SOGI,7/4/2016,C,2,2,D,1,bn,SOGI,6,3.317,0.04
1496,C 2 D 2 ANGE,7/4/2016,C,2,2,D,2,biomass,ANGE,4,12.552,0.06
1497,C 2 D 2 ANGE,7/4/2016,C,2,2,D,2,biomass,ANGE,4,12.552,0.22
1498,C 2 D 2 ANGE,7/4/2016,C,2,2,D,2,biomass,ANGE,4,12.552,0.06
1499,C 2 D 2 ANGE,7/4/2016,C,2,2,D,2,biomass,ANGE,4,12.552,0.05
1500,C 2 D 2 ANGE,7/4/2016,C,2,2,D,2,biomass,ANGE,4,12.552,0.08
1501,C 2 D 2 ANGE,7/4/2016,C,2,2,D,2,biomass,ANGE,1,15.472,0.06
1502,C 2 D 2 ANGE,7/4/2016,C,2,2,D,2,biomass,ANGE,1,15.472,0.22
1503,C 2 D 2 ANGE,7/4/2016,C,2,2,D,2,biomass,ANGE,1,15.472,0.06
1504,C 2 D 2 ANGE,7/4/2016,C,2,2,D,2,biomass,ANGE,1,15.472,0.05
1505,C 2 D 2 ANGE,7/4/2016,C,2,2,D,2,biomass,ANGE,1,15.472,0.08
1506,C 2 D 2 ANGE,7/4/2016,C,2,2,D,2,biomass,ANGE,3,10.341,0.06
1507,C 2 D 2 ANGE,7/4/2016,C,2,2,D,2,biomass,ANGE,3,10.341,0.22
1508,C 2 D 2 ANGE,7/4/2016,C,2,2,D,2,biomass,ANGE,3,10.341,0.06
1509,C 2 D 2 ANGE,7/4/2016,C,2,2,D,2,biomass,ANGE,3,10.341,0.05
1510,C 2 D 2 ANGE,7/4/2016,C,2,2,D,2,biomass,ANGE,3,10.341,0.08
1511,C 2 D 2 ANGE,7/4/2016,C,2,2,D,2,biomass,ANGE,5,10.636,0.06
1512,C 2 D 2 ANGE,7/4/2016,C,2,2,D,2,biomass,ANGE,5,10.636,0.22
1513,C 2 D 2 ANGE,7/4/2016,C,2,2,D,2,biomass,ANGE,5,10.636,0.06
1514,C 2 D 2 ANGE,7/4/2016,C,2,2,D,2,biomass,ANGE,5,10.636,0.05
1515,C 2 D 2 ANGE,7/4/2016,C,2,2,D,2,biomass,ANGE,5,10.636,0.08
1516,C 2 D 2 ANGE,7/4/2016,C,2,2,D,2,biomass,ANGE,2,32.34,0.06
1517,C 2 D 2 ANGE,7/4/2016,C,2,2,D,2,biomass,ANGE,2,32.34,0.22
1518,C 2 D 2 ANGE,7/4/2016,C,2,2,D,2,biomass,ANGE,2,32.34,0.06
1519,C 2 D 2 ANGE,7/4/2016,C,2,2,D,2,biomass,ANGE,2,32.34,0.05
1520,C 2 D 2 ANGE,7/4/2016,C,2,2,D,2,biomass,ANGE,2,32.34,0.08
1521,C 2 D 2 MOFI,7/4/2016,C,2,2,D,2,biomass,MOFI,1,4.827,0.04
1522,C 2 D 2 MOFI,7/4/2016,C,2,2,D,2,biomass,MOFI,1,4.827,0.04
1523,C 2 D 2 MOFI,7/4/2016,C,2,2,D,2,biomass,MOFI,1,4.827,0.04
1524,C 2 D 2 MOFI,7/4/2016,C,2,2,D,2,biomass,MOFI,1,4.827,0.04
1525,C 2 D 2 MOFI,7/4/2016,C,2,2,D,2,biomass,MOFI,1,4.827,0.04
1526,C 2 D 2 MOFI,7/4/2016,C,2,2,D,2,biomass,MOFI,4,6.437,0.04
1527,C 2 D 2 MOFI,7/4/2016,C,2,2,D,2,biomass,MOFI,4,6.437,0.04
1528,C 2 D 2 MOFI,7/4/2016,C,2,2,D,2,biomass,MOFI,4,6.437,0.04
1529,C 2 D 2 MOFI,7/4/2016,C,2,2,D,2,biomass,MOFI,4,6.437,0.04
1530,C 2 D 2 MOFI,7/4/2016,C,2,2,D,2,biomass,MOFI,4,6.437,0.04
1531,C 2 D 2 MOFI,7/4/2016,C,2,2,D,2,biomass,MOFI,2,7.356,0.04
1532,C 2 D 2 MOFI,7/4/2016,C,2,2,D,2,biomass,MOFI,2,7.356,0.04
1533,C 2 D 2 MOFI,7/4/2016,C,2,2,D,2,biomass,MOFI,2,7.356,0.04
1534,C 2 D 2 MOFI,7/4/2016,C,2,2,D,2,biomass,MOFI,2,7.356,0.04
1535,C 2 D 2 MOFI,7/4/2016,C,2,2,D,2,biomass,MOFI,2,7.356,0.04
1536,C 2 D 2 MOFI,7/4/2016,C,2,2,D,2,biomass,MOFI,3,7.931,0.04
1537,C 2 D 2 MOFI,7/4/2016,C,2,2,D,2,biomass,MOFI,3,7.931,0.04
1538,C 2 D 2 MOFI,7/4/2016,C,2,2,D,2,biomass,MOFI,3,7.931,0.04
1539,C 2 D 2 MOFI,7/4/2016,C,2,2,D,2,biomass,MOFI,3,7.931,0.04
1540,C 2 D 2 MOFI,7/4/2016,C,2,2,D,2,biomass,MOFI,3,7.931,0.04
1541,C 2 D 2 MOFI,7/4/2016,C,2,2,D,2,biomass,MOFI,5,7.248,0.04
1542,C 2 D 2 MOFI,7/4/2016,C,2,2,D,2,biomass,MOFI,5,7.248,0.04
1543,C 2 D 2 MOFI,7/4/2016,C,2,2,D,2,biomass,MOFI,5,7.248,0.04
1544,C 2 D 2 MOFI,7/4/2016,C,2,2,D,2,biomass,MOFI,5,7.248,0.04
1545,C 2 D 2 MOFI,7/4/2016,C,2,2,D,2,biomass,MOFI,5,7.248,0.04
1546,C 2 D 2 SOMI,7/4/2016,C,2,2,D,2,biomass,SOMI,2,7.139,0.03
1547,C 2 D 2 SOMI,7/4/2016,C,2,2,D,2,biomass,SOMI,2,7.139,0.09
1548,C 2 D 2 SOMI,7/4/2016,C,2,2,D,2,biomass,SOMI,2,7.139,0.02
1549,C 2 D 2 SOMI,7/4/2016,C,2,2,D,2,biomass,SOMI,2,7.139,0.05
1550,C 2 D 2 SOMI,7/4/2016,C,2,2,D,2,biomass,SOMI,2,7.139,0.05
1551,C 2 D 2 SOMI,7/4/2016,C,2,2,D,2,biomass,SOMI,1,10.489,0.03
1552,C 2 D 2 SOMI,7/4/2016,C,2,2,D,2,biomass,SOMI,1,10.489,0.09
1553,C 2 D 2 SOMI,7/4/2016,C,2,2,D,2,biomass,SOMI,1,10.489,0.02
1554,C 2 D 2 SOMI,7/4/2016,C,2,2,D,2,biomass,SOMI,1,10.489,0.05
1555,C 2 D 2 SOMI,7/4/2016,C,2,2,D,2,biomass,SOMI,1,10.489,0.05
1556,C 2 D 2 SOMI,7/4/2016,C,2,2,D,2,biomass,SOMI,5,3.834,0.03
1557,C 2 D 2 SOMI,7/4/2016,C,2,2,D,2,biomass,SOMI,5,3.834,0.09
1558,C 2 D 2 SOMI,7/4/2016,C,2,2,D,2,biomass,SOMI,5,3.834,0.02
1559,C 2 D 2 SOMI,7/4/2016,C,2,2,D,2,biomass,SOMI,5,3.834,0.05
1560,C 2 D 2 SOMI,7/4/2016,C,2,2,D,2,biomass,SOMI,5,3.834,0.05
1561,C 2 D 2 SOMI,7/4/2016,C,2,2,D,2,biomass,SOMI,3,3.618,0.03
1562,C 2 D 2 SOMI,7/4/2016,C,2,2,D,2,biomass,SOMI,3,3.618,0.09
1563,C 2 D 2 SOMI,7/4/2016,C,2,2,D,2,biomass,SOMI,3,3.618,0.02
1564,C 2 D 2 SOMI,7/4/2016,C,2,2,D,2,biomass,SOMI,3,3.618,0.05
1565,C 2 D 2 SOMI,7/4/2016,C,2,2,D,2,biomass,SOMI,3,3.618,0.05
1566,C 2 D 2 SOMI,7/4/2016,C,2,2,D,2,biomass,SOMI,4,1.954,0.03
1567,C 2 D 2 SOMI,7/4/2016,C,2,2,D,2,biomass,SOMI,4,1.954,0.09
1568,C 2 D 2 SOMI,7/4/2016,C,2,2,D,2,biomass,SOMI,4,1.954,0.02
1569,C 2 D 2 SOMI,7/4/2016,C,2,2,D,2,biomass,SOMI,4,1.954,0.05
1570,C 2 D 2 SOMI,7/4/2016,C,2,2,D,2,biomass,SOMI,4,1.954,0.05
1571,C 2 D 2 SONU,7/4/2016,C,2,2,D,2,biomass,SONU,1,23.506,0.1
1572,C 2 D 2 SONU,7/4/2016,C,2,2,D,2,biomass,SONU,1,23.506,0.14
1573,C 2 D 2 SONU,7/4/2016,C,2,2,D,2,biomass,SONU,1,23.506,0.16
1574,C 2 D 2 SONU,7/4/2016,C,2,2,D,2,biomass,SONU,1,23.506,0.19
1575,C 2 D 2 SONU,7/4/2016,C,2,2,D,2,biomass,SONU,1,23.506,0.12
1576,C 2 D 2 SONU,7/4/2016,C,2,2,D,2,biomass,SONU,5,12.304,0.1
1577,C 2 D 2 SONU,7/4/2016,C,2,2,D,2,biomass,SONU,5,12.304,0.14
1578,C 2 D 2 SONU,7/4/2016,C,2,2,D,2,biomass,SONU,5,12.304,0.16
1579,C 2 D 2 SONU,7/4/2016,C,2,2,D,2,biomass,SONU,5,12.304,0.19
1580,C 2 D 2 SONU,7/4/2016,C,2,2,D,2,biomass,SONU,5,12.304,0.12
1581,C 2 D 2 SONU,7/4/2016,C,2,2,D,2,biomass,SONU,3,26.455,0.1
1582,C 2 D 2 SONU,7/4/2016,C,2,2,D,2,biomass,SONU,3,26.455,0.14
1583,C 2 D 2 SONU,7/4/2016,C,2,2,D,2,biomass,SONU,3,26.455,0.16
1584,C 2 D 2 SONU,7/4/2016,C,2,2,D,2,biomass,SONU,3,26.455,0.19
1585,C 2 D 2 SONU,7/4/2016,C,2,2,D,2,biomass,SONU,3,26.455,0.12
1586,C 2 D 2 SONU,7/4/2016,C,2,2,D,2,biomass,SONU,4,22.05,0.1
1587,C 2 D 2 SONU,7/4/2016,C,2,2,D,2,biomass,SONU,4,22.05,0.14
1588,C 2 D 2 SONU,7/4/2016,C,2,2,D,2,biomass,SONU,4,22.05,0.16
1589,C 2 D 2 SONU,7/4/2016,C,2,2,D,2,biomass,SONU,4,22.05,0.19
1590,C 2 D 2 SONU,7/4/2016,C,2,2,D,2,biomass,SONU,4,22.05,0.12
1591,C 2 D 2 SONU,7/4/2016,C,2,2,D,2,biomass,SONU,2,20.123,0.1
1592,C 2 D 2 SONU,7/4/2016,C,2,2,D,2,biomass,SONU,2,20.123,0.14
1593,C 2 D 2 SONU,7/4/2016,C,2,2,D,2,biomass,SONU,2,20.123,0.16
1594,C 2 D 2 SONU,7/4/2016,C,2,2,D,2,biomass,SONU,2,20.123,0.19
1595,C 2 D 2 SONU,7/4/2016,C,2,2,D,2,biomass,SONU,2,20.123,0.12
1596,C 2 D 3 MOFI,7/6/2016,C,2,2,D,3,nitrogen,MOFI,2,8.878,0.04
1597,C 2 D 3 MOFI,7/6/2016,C,2,2,D,3,nitrogen,MOFI,2,8.878,0.03
1598,C 2 D 3 MOFI,7/6/2016,C,2,2,D,3,nitrogen,MOFI,2,8.878,0.07
1599,C 2 D 3 MOFI,7/6/2016,C,2,2,D,3,nitrogen,MOFI,2,8.878,0.04
1600,C 2 D 3 MOFI,7/6/2016,C,2,2,D,3,nitrogen,MOFI,2,8.878,0.08
1601,C 2 D 3 MOFI,7/6/2016,C,2,2,D,3,nitrogen,MOFI,4,12.656,0.04
1602,C 2 D 3 MOFI,7/6/2016,C,2,2,D,3,nitrogen,MOFI,4,12.656,0.03
1603,C 2 D 3 MOFI,7/6/2016,C,2,2,D,3,nitrogen,MOFI,4,12.656,0.07
1604,C 2 D 3 MOFI,7/6/2016,C,2,2,D,3,nitrogen,MOFI,4,12.656,0.04
1605,C 2 D 3 MOFI,7/6/2016,C,2,2,D,3,nitrogen,MOFI,4,12.656,0.08
1606,C 2 D 3 MOFI,7/6/2016,C,2,2,D,3,nitrogen,MOFI,5,8.719,0.04
1607,C 2 D 3 MOFI,7/6/2016,C,2,2,D,3,nitrogen,MOFI,5,8.719,0.03
1608,C 2 D 3 MOFI,7/6/2016,C,2,2,D,3,nitrogen,MOFI,5,8.719,0.07
1609,C 2 D 3 MOFI,7/6/2016,C,2,2,D,3,nitrogen,MOFI,5,8.719,0.04
1610,C 2 D 3 MOFI,7/6/2016,C,2,2,D,3,nitrogen,MOFI,5,8.719,0.08
1611,C 2 D 3 MOFI,7/6/2016,C,2,2,D,3,nitrogen,MOFI,1,13.954,0.04
1612,C 2 D 3 MOFI,7/6/2016,C,2,2,D,3,nitrogen,MOFI,1,13.954,0.03
1613,C 2 D 3 MOFI,7/6/2016,C,2,2,D,3,nitrogen,MOFI,1,13.954,0.07
1614,C 2 D 3 MOFI,7/6/2016,C,2,2,D,3,nitrogen,MOFI,1,13.954,0.04
1615,C 2 D 3 MOFI,7/6/2016,C,2,2,D,3,nitrogen,MOFI,1,13.954,0.08
1616,C 2 D 3 MOFI,7/6/2016,C,2,2,D,3,nitrogen,MOFI,3,5.811,0.04
1617,C 2 D 3 MOFI,7/6/2016,C,2,2,D,3,nitrogen,MOFI,3,5.811,0.03
1618,C 2 D 3 MOFI,7/6/2016,C,2,2,D,3,nitrogen,MOFI,3,5.811,0.07
1619,C 2 D 3 MOFI,7/6/2016,C,2,2,D,3,nitrogen,MOFI,3,5.811,0.04
1620,C 2 D 3 MOFI,7/6/2016,C,2,2,D,3,nitrogen,MOFI,3,5.811,0.08
1621,C 2 D 3 PAVI,7/6/2016,C,2,2,D,3,nitrogen,PAVI,1,26.228,0.23
1622,C 2 D 3 PAVI,7/6/2016,C,2,2,D,3,nitrogen,PAVI,1,26.228,0.14
1623,C 2 D 3 PAVI,7/6/2016,C,2,2,D,3,nitrogen,PAVI,1,26.228,0.21
1624,C 2 D 3 PAVI,7/6/2016,C,2,2,D,3,nitrogen,PAVI,1,26.228,0.25
1625,C 2 D 3 PAVI,7/6/2016,C,2,2,D,3,nitrogen,PAVI,1,26.228,0.23
1626,C 2 D 3 PAVI,7/6/2016,C,2,2,D,3,nitrogen,PAVI,2,32.281,0.23
1627,C 2 D 3 PAVI,7/6/2016,C,2,2,D,3,nitrogen,PAVI,2,32.281,0.14
1628,C 2 D 3 PAVI,7/6/2016,C,2,2,D,3,nitrogen,PAVI,2,32.281,0.21
1629,C 2 D 3 PAVI,7/6/2016,C,2,2,D,3,nitrogen,PAVI,2,32.281,0.25
1630,C 2 D 3 PAVI,7/6/2016,C,2,2,D,3,nitrogen,PAVI,2,32.281,0.23
1631,C 2 D 3 PAVI,7/6/2016,C,2,2,D,3,nitrogen,PAVI,5,32.612,0.23
1632,C 2 D 3 PAVI,7/6/2016,C,2,2,D,3,nitrogen,PAVI,5,32.612,0.14
1633,C 2 D 3 PAVI,7/6/2016,C,2,2,D,3,nitrogen,PAVI,5,32.612,0.21
1634,C 2 D 3 PAVI,7/6/2016,C,2,2,D,3,nitrogen,PAVI,5,32.612,0.25
1635,C 2 D 3 PAVI,7/6/2016,C,2,2,D,3,nitrogen,PAVI,5,32.612,0.23
1636,C 2 D 3 PAVI,7/6/2016,C,2,2,D,3,nitrogen,PAVI,3,30.701,0.23
1637,C 2 D 3 PAVI,7/6/2016,C,2,2,D,3,nitrogen,PAVI,3,30.701,0.14
1638,C 2 D 3 PAVI,7/6/2016,C,2,2,D,3,nitrogen,PAVI,3,30.701,0.21
1639,C 2 D 3 PAVI,7/6/2016,C,2,2,D,3,nitrogen,PAVI,3,30.701,0.25
1640,C 2 D 3 PAVI,7/6/2016,C,2,2,D,3,nitrogen,PAVI,3,30.701,0.23
1641,C 2 D 3 PAVI,7/6/2016,C,2,2,D,3,nitrogen,PAVI,4,32.68,0.23
1642,C 2 D 3 PAVI,7/6/2016,C,2,2,D,3,nitrogen,PAVI,4,32.68,0.14
